,Price,Category,Beds,Baths,Area,Plot_size,Address,Broker,URL
10147,"$629,000",Contingent,4,3,"2,280sqft
2,280 square feet","50acre lot
50 acre lot","14451 SR 51, Live Oak, FL 32060","Brokered by POOLE REALTY, INC.",https://www.realtor.com/realestateandhomes-detail/14451-SR-51_Live-Oak_FL_32060_M91403-55650?from=srp-list-card
10148,"$85,000",Mobile house for sale,2,1,"816sqft
816 square feet",,"1300 N River Rd Unit C156, Venice, FL 34293",Brokered by Integrity Mobile Homes,https://www.realtor.com/realestateandhomes-detail/1300-N-River-Rd-C156_Venice_FL_34293_M91921-27750?from=srp-list-card
10149,"$19,900",Land for sale,,,,"0.5acre lot
0.5 acre lot","Bougainvillea Dr, Lake Wales, FL 33898",Brokered by Investment Real Estate,https://www.realtor.com/realestateandhomes-detail/Bougainvillea-Dr_Lake-Wales_FL_33898_M92335-18746?from=srp-list-card
10150,"$1,575 - $2,190",For Rent - Apartment,1 - 3,1 - 2,"815 - 1,473 square feet",,"Westwood Reserve Apartments, 8801 Citrus Village Dr, Tampa, FL 33626",,
10151,$800,For Rent - House,4,2,"1,401sqft
1,401 square feet",,"3027 Mary Church Ct, Orlando, FL 32811",,
10152,"$1,230",For Rent - House,3,2,"1,411sqft
1,411 square feet",,"3030 SW 14th Ct, Cape Coral, FL 33914",,
10153,"$2,295 - $2,914",For Rent - Apartment,1 - 3,1 - 2,"758 - 1,269 square feet",,"Casa Vera, 8881 SW 172nd Ave, Miami, FL 33196",,
10154,$536 - $969,For Rent - Apartment,1 - 3,1 - 2,,,"The Sanctuary, 2202 W Pensacola St, Tallahassee, FL 32304",,
10155,,,,,,,", ",,
10156,,,,,,,", ",,
10157,,,,,,,", ",,
10158,,,,,,,,,
10159,,,,,,,,,
10160,,,,,,,,,
10161,,,,,,,,,
10162,,,,,,,,,
10163,,,,,,,,,
10164,,,,,,,,,
10165,,,,,,,,,
10166,,,,,,,,,
10167,,,,,,,,,
10168,,,,,,,,,
10169,,,,,,,,,
10170,"$599,900",House for sale,4,3,"2,056sqft
2,056 square feet","6,766sqft lot
6,766 square foot lot","11328 Weaver Hollow Rd, New Port Richey, FL 34654",Brokered by Sand Dollar Realty,https://www.realtor.com/realestateandhomes-detail/11328-Weaver-Hollow-Rd_New-Port-Richey_FL_34654_M90806-20053?from=srp-list-card
10171,"$239,500",Mobile house for sale,3,2,"1,512sqft
1,512 square feet","0.5acre lot
0.5 acre lot","7801 Fox Tail Ln, Jacksonville, FL 32219",Brokered by EXIT INSPIRED REAL ESTATE,https://www.realtor.com/realestateandhomes-detail/7801-Fox-Tail-Ln_Jacksonville_FL_32219_M66436-51604?from=srp-list-card
10172,"$400,000",House for sale,4,2,"2,218sqft
2,218 square feet","0.37acre lot
0.37 acre lot","350 Weather Wood Ct, Leesburg, FL 34748",Brokered by Coastal Properties Group,https://www.realtor.com/realestateandhomes-detail/350-Weather-Wood-Ct_Leesburg_FL_34748_M66362-22383?from=srp-list-card
10173,"$134,900",House for sale,2,1,"419sqft
419 square feet","0.23acre lot
0.23 acre lot","195 Passion Flower St, Defuniak Springs, FL 32433",Brokered by APC Real Estate Group LLC,https://www.realtor.com/realestateandhomes-detail/195-Passion-Flower-St_Defuniak-Springs_FL_32433_M97204-99287?from=srp-list-card
10174,"$225,000",House for sale,3,2,"1,000sqft
1,000 square feet","4,500sqft lot
4,500 square foot lot","23130 NW 181st Pl, High Springs, FL 32643","Brokered by FLA HOMES, INC.",https://www.realtor.com/realestateandhomes-detail/23130-NW-181st-Pl_High-Springs_FL_32643_M97336-97264?from=srp-list-card
10175,"$195,000",Mobile house for sale,2,2,"1,258sqft
1,258 square feet","1,258sqft lot
1,258 square foot lot","115 Bougainvillea Ter, Parrish, FL 34219",Brokered by Allstar Mobile Home Sales LLC,https://www.realtor.com/realestateandhomes-detail/115-Bougainvillea-Ter_Parrish_FL_34219_M96779-12918?from=srp-list-card
10176,"$289,900",House for sale,3,2,"1,250sqft
1,250 square feet","6,098sqft lot
6,098 square foot lot","873P L Jones Jr Ln, Rockledge, FL 32955",Brokered by LPT Realty LLC,https://www.realtor.com/realestateandhomes-detail/873P-L-Jones-Jr-Ln_Rockledge_FL_32955_M97490-06375?from=srp-list-card
10177,"$115,000",Pending,3,2,"1,642sqft
1,642 square feet","0.25acre lot
0.25 acre lot","615 Hallmark Ave, Lorida, FL 33892",Brokered by LPT Realty,https://www.realtor.com/realestateandhomes-detail/615-Hallmark-Ave_Lorida_FL_33892_M98004-55331?from=srp-list-card
10178,"$70,000",Mobile house for sale,3,2,"1,008sqft
1,008 square feet",,"2708 Ranch House Rd Unit 98, Orlando, FL 32822",Brokered by Starlight Ranch,https://www.realtor.com/realestateandhomes-detail/2708-Ranch-House-Rd-98_Orlando_FL_32822_M98680-82046?from=srp-list-card
10179,"$789,000",House for sale,4,3,"2,125sqft
2,125 square feet","6,970sqft lot
6,970 square foot lot","85 Stonegate Dr, Santa Rosa Beach, FL 32459",Brokered by Keller Williams Realty Emerald Coast,https://www.realtor.com/realestateandhomes-detail/85-Stonegate-Dr_Santa-Rosa-Beach_FL_32459_M98379-48036?from=srp-list-card
10180,"$72,000",Mobile house for sale,2,2,"1,560sqft
1,560 square feet",,"3501 Heritage Lakes Blvd Unit 114, North Fort Myers, FL 33917",Brokered by Sunset Home Sales,https://www.realtor.com/realestateandhomes-detail/3501-Heritage-Lakes-Blvd-114_North-Fort-Myers_FL_33917_M96315-57624?from=srp-list-card
10181,"$497,900",House for sale,4,3,"2,496sqft
2,496 square feet","0.41acre lot
0.41 acre lot","10927 Helmsdale Ln, Jacksonville, FL 32221",Brokered by DREES REALTY,https://www.realtor.com/realestateandhomes-detail/10927-Helmsdale-Ln_Jacksonville_FL_32221_M96169-56760?from=srp-list-card
10182,"$329,000",Townhouse for sale,3,2.5,"1,659sqft
1,659 square feet","7,841sqft lot
7,841 square foot lot","105 Great Star Ct, Saint Augustine, FL 32086",Brokered by JP & Associates REALTORS Jacksonville,https://www.realtor.com/realestateandhomes-detail/105-Great-Star-Ct_St-Augustine_FL_32086_M99286-04192?from=srp-list-card
10183,"$4,990,000",House for sale,6,6.5+,"7,484sqft
7,484 square feet","0.49acre lot
0.49 acre lot","1516 Hempel Ave, Windermere, FL 34786",Brokered by Realty Hub,https://www.realtor.com/realestateandhomes-detail/1516-Hempel-Ave_Windermere_FL_34786_M93495-11182?from=srp-list-card
10184,"$1,099,999",House for sale,3,2,"2,051sqft
2,051 square feet","0.56acre lot
0.56 acre lot","5 Palm Dr, Key Largo, FL 33037",Brokered by Ocean Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/5-Palm-Dr_Key-Largo_FL_33037_M93099-66309?from=srp-list-card
10185,"$1,700,000",House for sale,4,3,"3,343sqft
3,343 square feet","6.8acre lot
6.8 acre lot","87359 Raddin Rd, Yulee, FL 32097",Brokered by FERNANDINA BEACH REALTY,https://www.realtor.com/realestateandhomes-detail/87359-Raddin-Rd_Yulee_FL_32097_M92812-05224?from=srp-list-card
10186,"$32,500",Mobile house for sale,1,1,"552sqft
552 square feet",,"7945 US Highway 1 Lot 30, Vero Beach, FL 32967",Brokered by McCormick Home Sales Team LLC,https://www.realtor.com/realestateandhomes-detail/7945-US-Highway-1-Lot-30_Vero-Beach_FL_32967_M93605-03555?from=srp-list-card
10187,"$55,000",Mobile house for sale,2,2,,,"100 Hampton Rd Lot 190, Clearwater, FL 33759",Brokered by Here Comes The Sun Mobile Homes,https://www.realtor.com/realestateandhomes-detail/100-Hampton-Rd-Lot-190_Clearwater_FL_33759_M91683-38737?from=srp-list-card
10188,"$27,900",Mobile house for sale,1,1,,,"3388 Fifth Ave Unit 25, Saint James City, FL 33956",Brokered by Coast to coast mobile home sales LLC,https://www.realtor.com/realestateandhomes-detail/3388-5th-Ave-Lot-25_St-James-City_FL_33956_M93061-53032?from=srp-list-card
10189,"$103,950",Mobile house for sale,2,2,"864sqft
864 square feet",,"613 Hickory Hl, Lady Lake, FL 32159",Brokered by Michael Brendan Barnett - Water Oak Country Club Estates,https://www.realtor.com/realestateandhomes-detail/613-Hickory-Hl_Lady-Lake_FL_32159_M92128-81412?from=srp-list-card
10190,"$325,000",House for sale,4,3,"2,106sqft
2,106 square feet","5,746sqft lot
5,746 square foot lot","1306 Diego Ter, Winter Haven, FL 33884",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/1306-Diego-Ter_Winter-Haven_FL_33884_M94719-32087?from=srp-list-card
10191,"$1,795,000",House for sale,5,5.5,"3,217sqft
3,217 square feet","2,614sqft lot
2,614 square foot lot","143 Redbud Ln, Inlet Beach, FL 32461",Brokered by Engel & Völkers 30A Beaches,https://www.realtor.com/realestateandhomes-detail/143-Redbud-Ln_Inlet-Beach_FL_32461_M91469-71946?from=srp-list-card
10192,"$275,000",House for sale,3,2,"1,232sqft
1,232 square feet","8,276sqft lot
8,276 square foot lot","5364 Kervin Rd, Crestview, FL 32539",Brokered by Nexthome Cornerstone Realty,https://www.realtor.com/realestateandhomes-detail/5364-Kervin-Rd_Crestview_FL_32539_M91316-83292?from=srp-list-card
10193,"$310,000",House for sale,4,2,"1,188sqft
1,188 square feet","2.44acre lot
2.44 acre lot","1750 NE 180th St, Citra, FL 32113",Brokered by Globalwide Realty,https://www.realtor.com/realestateandhomes-detail/1750-NE-180th-St_Citra_FL_32113_M91364-90859?from=srp-list-card
10194,"$315,000",House for sale,3,2,"1,439sqft
1,439 square feet","0.23acre lot
0.23 acre lot","15145 SW 65th Avenue Rd, Ocala, FL 34473","Brokered by Homerun Realty, Llc",https://www.realtor.com/realestateandhomes-detail/15145-SW-65th-Avenue-Rd_Ocala_FL_34473_M91496-70616?from=srp-list-card
10195,"$1,575,000",House for sale,4,2,"2,128sqft
2,128 square feet","4.7acre lot
4.7 acre lot","17534 103rd Ter N, Jupiter, FL 33478",Brokered by Donohue Real Estate,https://www.realtor.com/realestateandhomes-detail/17534-103rd-Ter-N_Jupiter_FL_33478_M91239-36998?from=srp-list-card
10196,"$699,000",House for sale,3,3,"2,444sqft
2,444 square feet","0.25acre lot
0.25 acre lot","1323 SE 10th Ave, Cape Coral, FL 33990",Brokered by Premier Sotheby's International Realty,https://www.realtor.com/realestateandhomes-detail/1323-SE-10th-Ave_Cape-Coral_FL_33990_M91267-59702?from=srp-list-card
10197,"$929,000",Townhouse for sale,3,2.5,"1,923sqft
1,923 square feet",,"4905 SW 71st Pl, Miami, FL 33155",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/4905-SW-71st-Pl_Miami_FL_33155_M57031-79635?from=srp-list-card
10198,"$809,000",House for sale,4,3.5,"2,731sqft
2,731 square feet","7,000sqft lot
7,000 square foot lot","225 SW 48th Ct, Miami, FL 33134","Brokered by Miami Investment Realty, LLC.",https://www.realtor.com/realestateandhomes-detail/225-SW-48th-Ct_Coral-Gables_FL_33134_M68486-90624?from=srp-list-card
10199,"$328,900",House for sale,3,2,"1,301sqft
1,301 square feet","0.25acre lot
0.25 acre lot","1347 East Pkwy, Deland, FL 32724",Brokered by HYSER LLC,https://www.realtor.com/realestateandhomes-detail/1347-East-Pkwy_Deland_FL_32724_M92783-07255?from=srp-list-card
10200,"$225,000",Land for sale,,,,"67.92acre lot
67.92 acre lot","No Road Access Rd, Osteen, FL 32764",Brokered by Landshark Realty,https://www.realtor.com/realestateandhomes-detail/No-Road-Access-Rd_Osteen_FL_32764_M92688-40686?from=srp-list-card
10201,"$799,900",House for sale,3,3.5,"2,722sqft
2,722 square feet","9,583sqft lot
9,583 square foot lot","1254 River Reach Dr, Vero Beach, FL 32967","Brokered by EXP Realty, LLC",https://www.realtor.com/realestateandhomes-detail/1254-River-Reach-Dr_Vero-Beach_FL_32967_M65936-32486?from=srp-list-card
10202,"$494,000",House for sale,3,2,"1,890sqft
1,890 square feet","6,787sqft lot
6,787 square foot lot","5562 Malachite Ter, The Villages, FL 32163",Brokered by DUTEAU REALTY INC,https://www.realtor.com/realestateandhomes-detail/5562-Malachite-Ter_The-Villages_FL_32163_M65752-24025?from=srp-list-card
10203,"$89,000",Mobile house for sale,2,2,"1,500sqft
1,500 square feet",,"19435 Omega Rd, North Fort Myers, FL 33917","Brokered by Sunshine Home Sales, LLC",https://www.realtor.com/realestateandhomes-detail/19435-Omega-Rd_N-Ft-Myers_FL_33917_M98345-34521?from=srp-list-card
10204,"$39,900",Mobile house for sale,2,2,"1,056sqft
1,056 square feet",,"7215 Lakeshore Dr, Ellenton, FL 34222",Brokered by Integrity Mobile Homes,https://www.realtor.com/realestateandhomes-detail/7215-Lakeshore-Dr_Ellenton_FL_34222_M97696-78885?from=srp-list-card
10205,"$369,000",Townhouse for sale,3,2.5,"1,485sqft
1,485 square feet","1,742sqft lot
1,742 square foot lot","391 SE Sea Hunt Way, Stuart, FL 34994",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/391-SE-Sea-Hunt-Way_Stuart_FL_34994_M97225-81709?from=srp-list-card
10206,"$145,000",Mobile house for sale,3,2,"1,286sqft
1,286 square feet",,"7300 20th St Lot 629, Vero Beach, FL 32966",Brokered by Village Green,https://www.realtor.com/realestateandhomes-detail/7300-20th-St-Lot-629_Vero-Beach_FL_32966_M96960-12450?from=srp-list-card
10207,"$510,000",House for sale,4,3.5,"2,661sqft
2,661 square feet","7,675sqft lot
7,675 square foot lot","380 Cabello Dr, Davenport, FL 33837",Brokered by LA ROSA REALTY INTERNATIONAL LLC,https://www.realtor.com/realestateandhomes-detail/380-Cabello-Dr_Davenport_FL_33837_M97063-63661?from=srp-list-card
10208,"$115,000",Mobile house for sale,2,2,"1,131sqft
1,131 square feet",,"449 Kingslake Dr, Debary, FL 32713",Brokered by Golden Home Sales llc,https://www.realtor.com/realestateandhomes-detail/449-Kingslake-Dr_Debary_FL_32713_M99139-83450?from=srp-list-card
10209,"$37,500",Mobile house for sale,2,2,"896sqft
896 square feet",,"3525 Whisper Dr Unit 79, Sebring, FL 33870",Brokered by Crf Communities,https://www.realtor.com/realestateandhomes-detail/3525-Whisper-Dr-79_Sebring_FL_33870_M99557-21846?from=srp-list-card
10210,"$329,900",Contingent,4,3,"1,834sqft
1,834 square feet","6,578sqft lot
6,578 square foot lot","206 Morning Creek Way, Panama City, FL 32404",Brokered by Berkshire Hathaway HomeServices Beach Properties of Florida,https://www.realtor.com/realestateandhomes-detail/206-Morning-Creek-Way_Panama-City_FL_32404_M98948-24973?from=srp-list-card
10211,"$199,995",Mobile house for sale,2,2,"1,560sqft
1,560 square feet",,"3967 Clubside Way Unit 492, Melbourne, FL 32904",Brokered by Hometown America Communities,https://www.realtor.com/realestateandhomes-detail/3967-Clubside-Way-492_Melbourne_FL_32904_M98581-30779?from=srp-list-card
10212,$536 - $969,For Rent - Apartment,1 - 3,1 - 2,,,"The Sanctuary, 2202 W Pensacola St, Tallahassee, FL 32304",,
10213,"$2,592 - $5,132",For Rent - Apartment,Studio - 3,1 - 2,"516 - 1,310 square feet",,"The Boulevard, 5700 Biscayne Blvd, Miami, FL 33137",,
10214,"$2,285 - $3,905",For Rent - Apartment,Studio - 2,1 - 2,390 - 969 square feet,,"Wynwood Haus, 23 NE 17th Ter, Miami, FL 33132",,
10215,"$2,163 - $3,629",For Rent - Apartment,Studio - 2,1 - 2,"514 - 1,102 square feet",,"SOMA at Brickell, 145 SW 13th St, Miami, FL 33130",,
10216,"$2,379 - $4,508",For Rent - Apartment,Studio - 3,,"588 - 1,376 square feet",,"10X Riverwalk (4 West Las Olas), 4 W Las Olas Blvd, Fort Lauderdale, FL 33301",,
10217,,,,,,,", ",,
10218,,,,,,,", ",,
10219,,,,,,,", ",,
10220,,,,,,,,,
10221,,,,,,,,,
10222,,,,,,,,,
10223,,,,,,,,,
10224,,,,,,,,,
10225,,,,,,,,,
10226,,,,,,,,,
10227,,,,,,,,,
10228,,,,,,,,,
10229,,,,,,,,,
10230,,,,,,,,,
10231,,,,,,,,,
10232,"$279,900",House for sale,2,1,"957sqft
957 square feet","3,485sqft lot
3,485 square foot lot","739 Law St, Melbourne, FL 32935","Brokered by Quattrocchi Real Estate, Inc.",https://www.realtor.com/realestateandhomes-detail/739-Law-St_Melbourne_FL_32935_M64821-56142?from=srp-list-card
10233,"$463,000",House for sale,2,2,"1,292sqft
1,292 square feet","5,663sqft lot
5,663 square foot lot","5821 S Lagoon Dr, Panama City Beach, FL 32408",Brokered by Beachy Beach Inc,https://www.realtor.com/realestateandhomes-detail/5821-S-Lagoon-Dr_Panama-City-Beach_FL_32408_M64772-70085?from=srp-list-card
10234,"$20,000",Mobile house for sale,2,1.5,"616sqft
616 square feet",,"228 Poppy Dr, Fruitland Park, FL 34731","Brokered by Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/228-Poppy-Dr_Fruitland-Park_FL_34731_M99999-41727?from=srp-list-card
10235,"$359,000",House for sale,3,2,"1,736sqft
1,736 square feet","0.5acre lot
0.5 acre lot","2099 Valencia Dr, Indian Lake Estates, FL 33855",Brokered by HOUSE OF GLASS REAL ESTATE PM,https://www.realtor.com/realestateandhomes-detail/2099-Valencia-Dr_Indian-Lake-Estates_FL_33855_M99705-53395?from=srp-list-card
10236,"$799,000",House for sale,3,2,"1,657sqft
1,657 square feet","10.01acre lot
10.01 acre lot","15510 NW 112th Place Rd, Morriston, FL 32668",Brokered by COMPASS FLORIDA LLC,https://www.realtor.com/realestateandhomes-detail/15510-NW-112th-Place-Rd_Morriston_FL_32668_M99742-54553?from=srp-list-card
10237,"$329,000",Townhouse for sale,3,2.5,"1,659sqft
1,659 square feet","7,841sqft lot
7,841 square foot lot","105 Great Star Ct, Saint Augustine, FL 32086",Brokered by JP & Associates REALTORS Jacksonville,https://www.realtor.com/realestateandhomes-detail/105-Great-Star-Ct_St-Augustine_FL_32086_M99286-04192?from=srp-list-card
10238,"$63,000",Mobile house for sale,2,2,,,"24 Barron Way Unit 17, North Fort Myers, FL 33903",Brokered by Coast to coast mobile home sales LLC,https://www.realtor.com/realestateandhomes-detail/24-Barron-Way-17_North-Fort-Myers_FL_33903_M99727-91162?from=srp-list-card
10239,"$70,000",Mobile house for sale,3,2,"1,008sqft
1,008 square feet",,"2708 Ranch House Rd Unit 98, Orlando, FL 32822",Brokered by Starlight Ranch,https://www.realtor.com/realestateandhomes-detail/2708-Ranch-House-Rd-98_Orlando_FL_32822_M98680-82046?from=srp-list-card
10240,"$149,000",Mobile house for sale,2,2,"1,400sqft
1,400 square feet",,"3520 NW 65th St Lot G3, Coconut Creek, FL 33073",Brokered by Greener Globe Realty Group,https://www.realtor.com/realestateandhomes-detail/3520-NW-65th-St-G3_Coconut-Creek_FL_33073_M98999-08970?from=srp-list-card
10241,"$254,900",House for sale,2,2,"1,186sqft
1,186 square feet",,"1808 Enterprise Ave Unit A, New Smyrna Beach, FL 32168",Brokered by Executive Realty Group Llc,https://www.realtor.com/realestateandhomes-detail/1808-Enterprise-Ave-A_New-Smyrna-Beach_FL_32168_M98952-18837?from=srp-list-card
10242,"$59,000",Mobile house for sale,2,2,"1,200sqft
1,200 square feet",,"924 Nagoya W, Venice, FL 34285",Brokered by Lighthouse Mobile Home Sales,https://www.realtor.com/realestateandhomes-detail/924-Nagoya-W_Venice_FL_34285_M91129-40449?from=srp-list-card
10243,"$1,147,500",House for sale,5,1.5,"3,060sqft
3,060 square feet","0.3acre lot
0.3 acre lot","214 S Riverside Dr, New Smyrna Beach, FL 32168",Brokered by NSB Homes LLC,https://www.realtor.com/realestateandhomes-detail/214-S-Riverside-Dr_New-Smyrna-Beach_FL_32168_M91356-22583?from=srp-list-card
10244,"$24,900",Mobile house for sale,2,2,"960sqft
960 square feet",,"435 Andros Ave Unit 1122, Venice, FL 34285",Brokered by Bay Indies,https://www.realtor.com/realestateandhomes-detail/435-Andros-1122_Venice_FL_34285_M91511-08060?from=srp-list-card
10245,"$155,000",Condo for sale,Studio,1,,,"Unit 105, Sayab Esq Yaax Sayab Esq Yaax, FL 77760",Brokered by Miami Dream Properties Inc.,https://www.realtor.com/realestateandhomes-detail/Unit-105_Sayab-Esq-Yaax-Sayab-Esq-Yaax_FL_77760_M91378-72606?from=srp-list-card
10246,"$739,900",House for sale,3,3,"2,855sqft
2,855 square feet","5,998sqft lot
5,998 square foot lot","8705 Coastal Key Way, Parrish, FL 34219",Brokered by Coldwell Banker Realty,https://www.realtor.com/realestateandhomes-detail/8705-Coastal-Key-Way_Parrish_FL_34219_M95867-67217?from=srp-list-card
